"Attr1","Attr2","Attr4","Attr5","Attr8","Attr9","Attr15","Attr18","Attr20","Attr21","Attr27","Attr28","Attr29","Attr32","Attr34","Attr39","Attr41","Attr45","Attr47","Attr55","Attr57","Attr60","Attr61","class"
0.020544,0.86603,1.8435,6.3563,0.15469,2.5687,4515.1,0.020544,50.73,1.51,0.59276,4.7167,3.8063,71.923,2.8976,0.023056,0.2545,0.057545,51.927,2669.8,0.15335,7.195,5.3925,"0"
-0.19856,0.90659,1.0208,-137.14,0.10304,1.4666,-2125.5,-0.19856,130.58,0.51133,0,0.10057,3.9333,206.46,1.5885,0.0071039,0.70467,-0.37843,132.99,145.3,-2.1256,2.7952,5.3951,"0"
0.011543,0.69925,0.64721,-70.125,0.43011,1.6198,3298.2,0.016915,24.963,0.73054,1.5401,-0.30297,3.7191,120.55,2.3901,-0.031784,0.25099,0.10419,24.194,-1019.8,0.038379,14.622,7.0321,"0"
-0.00031373,0.27878,7.3908,130.57,2.587,0.74538,1359.4,0.00080025,117.86,0.56197,-4.8726,1.1186,4.259,37.36,2.6744,-0.00025457,0.14016,-0.0013035,117.83,8854.5,-0.000435,3.0969,7.2604,"0"
0.13304,0.3383,2.2775,63.206,1.956,2.6399,336.35,0.13825,0,1.0644,7.3769,1.8829,2.9811,49.399,7.3888,0.053132,0.030171,0.261265,0,413.78,0.20106,9.9521,6.2513,"0"
0.037543,0.66478,1.0915,-33.361,0.49037,1.0643,2801.1,0.049942,37.136,1.1055,0.55177,0.042421,4.3301,75.615,0.12331,0.051845,0.18419,0.23337,39.522,602.4,0.11517,9.8288,10.252,"0"
0.066603,0.62491,0.86659,-57.714,0.60024,1.2546,1775.6,0.066603,27.551,1.3757,4.2521,-0.10141,5.2115,144.04,1.8583,0.074373,0.14917,0.70332,29.765,-9950.1,0.17756,13.248,6.0929,"0"
0.2939,0.68909,1.0335,-18.746,0.4512,2.2071,801.96,0.2939,17.446,0.80647,6.3697,0.0203,3.4153,72.298,2.731,0.14733,0.062393,2.786,20.461,32.471,0.94529,20.922,8.8346,"0"
0.1183,0.17091,3.1732,38.42,4.8509,1.6636,322.2,0.13304,47.392,0,100.22,0.81159,3.2915,41.125,8.8753,0.088185,0.030229,0.54768,51.976,726.82,0.14269,7.7017,6.1804,"0"
0.56395,0.41721,2.2504,7.258,1.3969,3.6389,263.26,0.56395,44.673,0,164.53,5.6192,3.5198,49.128,7.2009,0.17438,0.023932,1.2663,54.109,1673.7,0.96768,8.1705,8.5877,"0"
0.024847,0.34089,1.848,35.702,1.3493,1.0105,1040.4,0.03841,3.7837,0.55307,0.18394,0.76169,4.4861,53.24,0.12492,0.018203,0.09055,1.0245,3.8235,8770,0.05402,96.465,5.4774,"0"
-0.054284,0.77203,1.2374,-12.255,0.29529,3.8068,-7466.8,-0.054284,27.148,0,-6.7463,4.1003,2.4864,73.112,4.9924,-0.012466,-0.83254,-0.19172,26.814,56.174,-0.23811,13.445,6.5297,"0"
0.024557,0.57532,1.5817,-7.9533,0.66959,1.016,3605.3,0.035151,69.49,1.0888,0.19255,3.7173,4.3533,119.24,0.05894,0.018952,0.33181,0.072088,70.604,7549.8,0.063746,5.2526,3.5621,"0"
-0.056503,0.32637,3.064,45.498,2.0641,3.3802,-2108.3,-0.056503,26.029,0.39643,1.0669,0.45993,1.7542,34.804,10.487,-0.012563,-0.19236,-0.2344,25.706,38.246,-0.083876,14.023,157.83,"0"
0.050964,1.9393,621.17,124.86,-0.48434,1.1869,12116,0.050964,185.24,0.56183,1.0669,214.22,2.0963,0.51486,0.58577,0.042937,1.1065,0.084606,193.55,124.04,-0.054259,1.9704,25.805,"0"
-0.37009,1.2456,0.28939,-320.99,-0.20068,0.94217,-1545.3,-0.37008,44.325,1.3419,-0.57334,-0.77124,4.9121,355.71,-0.039009,-0.060853,1.5012,-3.8167,41.761,-47936,1.4806,8.2347,6.6014,"0"
0.0072242,0.86793,0.5393,-85.12,0.15217,2.2826,3368.9,0.015422,35.535,0,1.1157,-0.43071,3.3678,101.75,2.5687,0.023275,0.16665,0.032508,36.382,-667.91,0.054699,10.272,20.406,"0"
0.33568,0.04471,18.373,204.23,21.367,1.3388,42.604,0.33568,55.619,0.97605,3.387,3.174,4.6096,15.707,7.3822,0.25299,0.0038947,1.6886,74.463,29653,0.35139,6.5625,5.2235,"0"
0.21083,0.31253,2.5129,80.984,2.1997,1.8809,390.61,0.26134,16.851,1.8589,1.0669,2.2028,3.9353,69.707,5.2362,0.12992,0.036345,2.428,19.367,4073.3,0.30668,21.66,12.308,"0"
0.0011397,0.29033,1.2884,-13.102,2.4444,1.2594,1430.8,0.0011397,34.755,0.80374,-1.9327,0.13376,3.4975,82.97,4.3992,-0.014156,0.16643,0.0095043,34.27,263.22,0.001606,10.502,5.2083,"0"
0.026778,0.3756,0.96452,-51.695,1.3407,0.91105,922.12,0.065806,45.272,0.71013,0.85869,-0.015227,4.1838,112.51,0.22514,0.094253,0.073753,0.24063,41.245,-164.41,0.053177,8.0623,5.8381,"0"
0.27462,0.086275,11.607,114.65,10.591,2.7299,85.698,0.35093,0.49552,0.971,112.08,4.4126,2.8036,10.963,27.542,0.12957,0.0077712,74.1,0.56928,481.69,0.30055,736.6,20.891,"0"
-0.11946,0.030363,2.7326,4.1751,31.935,1.2869,230.98,-0.11946,1.0128,0.38048,0,0.057368,3.0926,10.365,35.216,1.1931e-05,0.0060447,-33.453,1.2189,65.104,-0.1232,360.39,64.332,"0"
0.33892,0.58006,1.5343,38.424,0.67747,1.1428,478.17,0.40772,0,1.2987,1.4244,2.8166,4.083,72.048,0.72159,0.12464,0.042041,0.261265,0,3751.8,0.86245,9.9521,4.3678,"0"
0.032751,0.42284,1.1249,-17.409,1.365,1.0489,1806.1,0.048556,27.762,0.8594,3.1248,0.048688,4.0463,92.294,2.5346,-0.021777,0.13045,0.41052,27.17,376.57,0.056745,13.148,8.085,"0"
0.058055,0.5698,0.98001,-2.6888,0.75501,1.2999,3582.4,0.058055,0,0.50751,0,-0.0072353,3.2319,100.5,1.7029,0.005457,0.079126,0.261265,0,-9.11,0.13495,9.9521,5.0011,"0"
0.020593,0.67246,1.2476,-14.155,0.48707,0.78645,3200.7,0.027214,24.414,0.87768,3.4158,0.04835,3.8488,74.196,1.1485,0.017972,0.25503,0.39147,24.861,274.5,0.062872,14.951,7.3862,"0"
-0.082416,0.59565,1.647,7.8499,0.67883,1.8508,-3415.2,-0.069263,65.931,0.73514,-3.1771,17.437,3.6564,113.2,3.2142,-0.034467,-0.33583,-0.24653,63.734,1741.7,-0.20383,5.5361,3.7265,"0"
0.11779,0.49549,0.81068,-65.247,1.0182,1.9727,941.35,0.11779,41.935,0.74751,10.562,-0.15678,3.7516,96.041,3.8005,0.045425,0.080789,0.51971,43.931,-529.49,0.23347,8.7039,11.887,"0"
0.14113,0.26291,3.6582,118.38,2.8036,1.9578,495.44,0.17597,20.844,0.75835,63.911,18.279,3.6184,53.658,6.8024,0.086509,0.045368,1.2623,22.818,2902.4,0.19147,17.511,2.5957,"0"
0.11502,0.50658,3.1056,6.219,0.97403,1.5329,1308.3,0.11502,99.413,0,3.8982,2.1814,3.724,64.622,2.7389,0.094862,0.094354,0.27551,109.83,2739.5,0.23312,3.6716,5.695,"0"
0.16762,0.23726,2.6219,65.834,3.2147,2.0517,391.5,0.20818,0,0.5424,20.489,0.75667,3.5104,41.038,7.8664,0.090299,0.040267,0.261265,0,1102.5,0.21976,9.9521,11.084,"0"
-0.29423,0.46455,1.3885,-16.339,1.1526,2.8767,-1003.4,-0.2717,36.071,0.93843,-21.9,0.40226,3.1787,49.381,6.7589,-0.091454,-0.082568,-1.035,33.049,249,-0.5495,10.119,10.799,"0"
-0.06749,0.69892,0.5884,-133.94,0.43079,0.96912,-9324.6,-0.06749,39.835,0,0.39288,-0.29683,4.5219,203.76,1.2977,0.064095,0.27763,-0.63811,42.563,-6931.2,-0.22416,9.1628,5.8682,"0"
0.32911,0.39688,2.1242,30.953,1.5197,3.2496,411,0.32911,18.732,0.77222,28.39,1.9412,3.0806,46.41,7.3306,0.1047,0.036348,1.9734,20.923,500.71,0.54568,19.485,5.387,"0"
0.089106,0.49142,1.1271,-23.648,0.93264,1.069,1234.4,0.094872,7.4763,0.78571,0.70512,0.10304,4.7102,128.98,0.172,0.065963,0.11972,3.3949,7.9919,2762.6,0.19442,48.821,4.8828,"0"
0.13523,0.37741,2.0688,1.2119,1.6191,1.1101,810.08,0.13523,98.492,0.99849,1.1442,1.8403,4.3301,104.45,0.39982,0.10307,0.06681,0.34229,109.33,8626.9,0.2213,3.7059,5.1734,"0"
-0.046186,0.82856,0.98376,-31.036,0.20691,1.1201,-10838,-0.046186,33.233,0.92408,-4.6265,-0.0039517,2.4414,57.75,1.4974,-0.10762,-1.4022,-0.45285,30.004,-0.881,-0.26941,10.983,12.321,"0"
-0.66385,1.152,0.73395,-115.07,-0.13197,1.9716,-696.08,-0.66385,97.466,0.46781,-550.05,-1.9842,2.4416,156.74,2.3287,-0.36071,-0.063695,-1.2609,71.629,-84.719,4.3666,3.7449,6.5535,"0"
0.025043,0.30892,1.2521,2.8955,2.2371,1.0378,2861.8,0.025043,13.731,0,0,0.062704,3.5277,69.521,3.2231,0.0083758,0.71724,0.64141,14.313,161.15,0.036237,26.582,6.0224,"0"
0.03969,0.42987,1.7941,14.442,1.3216,1.029,2306.4,0.052674,30.632,0.87797,0.25177,1.4418,4.2083,69.71,0.13078,0.024466,0.19746,0.20582,31.522,5470.3,0.069863,11.916,5.4215,"0"
0.091534,0.24462,2.5157,12.416,2.9401,1.0713,483.03,0.12016,50.43,1.0297,0.69016,0.91453,4.1406,45.093,0.54724,0.064421,0.040506,0.31882,54.027,5020.5,0.12727,7.2378,9.0853,"0"
0.095728,0.080434,6.6789,98.359,11.433,1.7365,178.15,0.12423,0.6706,0.96637,4.1396,0.987,3.254,18.825,19.389,0.10187,0.01312,30.006,0.74666,819.82,0.1041,544.29,5.8077,"0"
0.40534,0.47988,4.0713,553.57,1.0838,1.3964,313.14,0.40534,23.931,0.94294,0,1.0912,3.8694,138.91,0.79514,0.0034419,0.10386,4.4274,87.576,3301.6,0.77932,15.252,4.0644,"0"
-0.044773,0.74348,0.70765,-61.78,0.34502,1.2761,-6370.8,-0.044773,13.513,0.41007,0,-0.15442,3.9869,141,1.3387,0.014105,11.386,-0.94769,17.326,-1090.6,-0.17454,27.011,15.91,"0"
-0.014999,0.40557,2.1024,35.305,1.4657,1.706,2539.1,-0.0094248,5.3434,0.63784,-0.61838,0.34134,3.3101,39.794,4.2414,-0.0083198,0.21419,-0.60057,5.2993,422.2,-0.025233,68.308,9.5191,"0"
0.21606,0.31177,1.8917,30.941,2.2075,1.963,335.8,0.26658,15.428,0.85688,31.905,0.4117,3.6874,54.067,5.3366,0.15254,0.029905,2.604,18.203,1070,0.31394,23.658,6.9311,"0"
0.11129,0.7548,1.1488,4.891,0.053971,1.0415,1538.4,0.14425,4.6425,0.1895,0.36128,0.80597,3.8181,68.029,0.19259,0.034688,0.1377,2.0879,4.8352,734.06,2.7319,78.621,5.8569,"0"
0.0045782,0.9655,1.2234,-21.26,0.035731,3.5412,13634,0.0045782,35.269,1.8794,0.57117,0.82969,3.7864,70.775,3.5783,0.024385,0.29663,0.01338,36.15,915.38,0.13271,10.349,8.3024,"0"
-0.068001,0.57013,1.7786,88.533,0.75398,0.94335,-3635.3,-0.069148,24.391,0.71149,-0.48015,14.261,4.0855,144.45,-0.11608,-0.050898,-0.34535,-0.78265,23.009,5170.9,-0.15819,14.965,1.4817,"0"
0.62534,0.37676,1.5593,-1.5892,1.6542,1.9962,206.68,0.62534,37.265,0.56224,175.65,0.51076,3.3172,97.616,3.7392,0.29429,0.018775,3.0683,52.805,437.44,1.0034,9.7948,6.8828,"0"
0.11756,0.3009,3.1749,157.07,0.95857,1.165,574.77,0.16054,6.114,0.56547,0.95612,14.643,4.0388,75.324,0.46331,0.082074,0.05821,4.1319,7.1226,7154.8,0.4076,59.699,2.8788,"0"
0.36954,0.09385,6.4814,80.888,9.6553,2.7386,73.292,0.36954,0,1.4618,42.12,1.3132,2.1643,14.349,25.438,0.12825,0.006567,0.261265,0,75.1,0.40781,9.9521,15.59,"0"
-0.0058452,0.40292,1.3194,-40.507,1.4819,1.0722,6083.8,-0.0058452,49.232,0.86618,0,0.10894,4.5276,109.79,1.9408,0.0196,0.44741,-0.040417,67.505,2531.6,-0.0097896,7.4139,9.4598,"0"
-0.13829,1.2528,0.19457,-284.15,-0.20178,0.61957,-5986.1,-0.13829,14.954,0.33691,-3.5983,-0.58757,3.1835,312.48,0.59564,-0.20438,-0.88916,-5.4482,12.416,-785.15,0.54707,24.409,9.6024,"0"
-3.0858,2.9521,0.3269,-78.697,-0.66127,9.7421,-350.35,-3.0858,0,0.326,-1072.8,-56.871,1.6445,83.977,4.3464,-0.31709,-0.031961,0.261265,0,-87.638,1.5807,9.9521,65.19,"0"
0.056489,0.53872,1.4071,13.009,0.82577,1.0343,1308.8,0.073814,23.472,0.72226,0.4321,0.34045,4.166,90.936,0.12368,0.041779,0.12381,0.55082,24.276,2292.4,0.12698,15.551,4.6016,"0"
-0.34008,0.42301,1.1567,6.0736,1.364,3.3922,-515.12,-0.34008,0.10122,0.72944,-41.92,0.12976,2.59,41.549,8.7848,-0.095474,-0.048319,-361.52,0.092396,25.785,-0.58941,3606.1,8.4878,"0"
-0.18077,0.38668,2.2549,136.04,1.5861,1.0798,-834.98,-0.18077,0,0.44041,-1684.1,3.7887,2.7118,111.75,3.2661,-0.16958,-0.075207,0.261265,0,249.91,-0.29474,9.9521,2.1698,"0"
0.16928,0.31544,1.3572,31.904,2.1702,1.3584,461.21,0.22705,0,0.97026,20.156,0.13723,3.9608,88.589,3.2982,0.2341,0.040365,0.261265,0,824.19,0.24728,9.9521,4.401,"0"
0.021674,0.77011,0.5363,-50.301,0.29851,1.9795,4167.9,0.026757,13.764,0.75654,1.3253,-0.23156,3.957,76.386,2.4439,0.049204,0.17338,0.29034,14.477,-1654.2,0.09428,26.518,15.013,"0"
0.27867,0.18994,5.1359,167.04,4.2649,1.9526,110.75,0.27867,28.948,0.77997,0,1.6606,3.5232,41.994,6.0003,0.0017397,0.018228,1.7995,49.596,1809.2,0.34401,12.609,8.8702,"0"
0.052233,0.3331,2.056,-35.693,2.0021,0.90954,1578.2,0.052233,108.93,0.93378,4.3865,0.29942,4.126,75.029,2.616,0.04196,0.1317,0.19244,113.7,2528.4,0.078323,3.3509,10.047,"0"
0.050619,0.80351,2.8648,39.072,0.22913,1.1163,3913.5,0.062706,37.074,0.81695,1.1567,0.14908,5.6523,43.114,0.079275,0.10363,0.3479,0.81074,41.385,54471,0.27494,9.8451,7.6284,"0"
-0.1164,1.1074,0.87434,-64.101,-0.097013,2.674,-3664.1,-0.1164,47.245,1.0357,-1916.2,-4.3868,2.3561,146.35,2.494,-0.032927,-0.3063,-0.33632,45.739,-31.594,1.0835,7.7257,4.4623,"0"
0.020066,0.66555,0.74769,-157.04,0.50253,1.4413,1571.4,0.04232,90.753,0.84529,1.4002,-0.24187,3.6686,160.78,1.9047,0.12044,0.08523,0.055994,103.18,-656.9,0.059996,4.0219,30.318,"0"
0.24634,0.088612,9.9628,130.39,10.285,1.3711,83.505,0.3047,47.802,0.66253,26.139,1.3136,3.854,20.722,11.842,0.23465,0.0074968,1.3719,62.459,3815.3,0.27029,7.6356,5.6892,"0"
-1.2098,0.21069,4.7464,101.85,3.7464,1.1295,-63.566,-1.2098,64.999,0.50157,-146.26,0.45993,1.081,36.99,9.8677,-0.84058,-0.0058448,-6.0144,35.314,9.512,-1.5327,5.6155,3.5476,"0"
0.19766,0.30027,3.1457,210.66,2.3304,0.72251,364.38,0.24403,25.828,1.2831,7.3629,0.48178,3.7717,106.28,1.505,0.37454,0.030041,3.8662,41.294,1669,0.28248,14.132,4.0153,"0"
0.15534,0.25203,4.4745,85.793,2.9678,1.0972,361.53,0.193,40.255,1.0336,12.05,0.55539,4.2273,37.58,3.5914,0.17502,0.030946,1.2837,48.795,5464.4,0.20768,9.0671,8.2413,"0"
0.0056313,0.16105,2.3053,40.182,5.0107,0.92343,662.21,0.014682,41.949,0.47623,0.277,0.30707,4.308,59.325,0.16141,0.029997,0.052905,0.056542,38.737,4046.4,0.0069783,8.701,4.7775,"0"
0.12714,0.45578,2.0753,52.724,1.1941,2.6069,908.89,0.15814,20.526,0.95424,673.8,9.0514,3.5382,71.238,5.1236,0.1042,0.084204,0.86727,22.914,1692.2,0.23362,17.782,3.678,"0"
-0.20656,0.85772,1.6546,76.03,0.16588,1.1927,-1626,-0.20656,29.002,0.69735,-1.5521,6.0213,2.9007,175.46,1.3754,0.010937,-0.25617,-2.1796,29.322,295.35,-1.4518,12.586,1.4765,"0"
0.061326,0.12522,5.6988,47.991,6.9858,2.6668,364.46,0.077511,0,0.63014,16.571,1.011,3.0289,13.585,20.737,0.026274,0.036234,0.261265,0,485.41,0.070105,9.9521,6.1106,"0"
0.1545,0.079454,6.742,115.01,11.585,1.2001,115.96,0.19524,45.406,0.73242,1.9826,0.98257,4.2918,28.834,2.5096,0.1652,0.010274,1.0289,54.493,8932.7,0.16786,8.0386,5.0143,"0"
0.25621,0.16615,5.3084,58.176,5.0187,3.5342,168.34,0.30435,20.688,0.95939,8.2692,6.1467,2.8089,19.43,18.785,0.11687,0.01421,1.2791,23.425,461,0.30726,17.643,15.173,"0"
0.077965,0.32037,2.4297,11.706,1.9468,1.0229,938.59,0.099493,52.862,1.172,0.30552,2.067,4.2308,49.218,0.22657,0.029867,0.10783,0.22151,54.073,7792.6,0.12501,6.9048,8.112,"0"
0.013197,0.37665,1.1028,-2.9249,1.4354,1.0393,6481.4,0.021211,7.7544,1.205,0.4339,0.021555,4.5723,68.855,0.10404,0.041749,0.31601,0.6618,8.0592,653.82,0.024409,47.07,6.7901,"0"
0.0017098,0.11866,5.4481,157.98,7.4274,0.84173,471.97,0.0048446,75.376,1.1121,0.0057556,1.4497,3.4443,50.099,7.2094,-0.016332,0.042937,0.0098362,74.165,1452.9,0.00194,4.8424,4.1287,"0"
-0.02065,0.28783,2.658,41.784,2.4742,1.9012,1941,-0.016112,49.235,0.75917,-0.75652,1.9264,4.1532,54.595,6.6011,0.00064497,0.15956,-0.080518,49.267,6705.8,-0.028995,7.4134,4.6435,"0"
-0.22433,0.20401,8.774,172.37,3.9016,1.2002,-396.73,-0.22433,16.693,0.58738,-21864,3.86,3.0568,23.769,6.9772,-0.18602,-0.035128,-4.087,14.075,821.21,-0.28183,21.866,2.5064,"0"
0.30879,0.047615,9.6133,91.439,20.002,1.3233,47.828,0.30879,44.547,0.85021,1.0669,0.75631,3.9723,17.11,21.332,0.23242,0.0044078,1.912,58.036,3847.5,0.32423,8.1936,8.7713,"0"
-0.089819,0.62694,1.5539,-77.52,0.59504,1.0109,-3134,-0.089819,182.63,0.87945,-2.6375,35.869,3.3881,215.92,1.7182,-0.065537,-0.42261,-0.17757,171.39,862.5,-0.24076,1.9986,2.6685,"0"
0.17154,0.59172,1.3563,57.111,0.68999,0.67873,885.6,0.17154,7.6936,0.80451,4.1446,0.1715,3.8161,229.2,0.78374,0.31673,0.068401,11.99,11.26,679.38,0.42015,47.442,4.9733,"0"
0.11212,0.13513,2.3562,26.047,6.1631,1.2079,242.04,0.13939,27.795,0.82237,2.2006,0.1369,4.6295,42.856,1.131,0.18218,0.020452,1.7551,33.574,4712.5,0.13462,13.132,10.889,"0"
0.4954,0.25528,3.6316,0.81043,2.9173,2.9549,150.26,0.60387,82.258,0.58105,4.0561,9.213,2.8482,40.465,9.0202,0.22072,0.012728,0.74393,105.56,473.65,0.66522,4.4372,13.439,"0"
0.016539,0.24809,3.2397,85.758,2.8697,1.031,1127.9,0.023333,74.593,0.88898,0.51083,1.6473,4.4334,72.524,0.22531,0.049547,0.072276,0.071736,76.906,13211,0.023231,4.8932,3.082,"0"
0.0059103,0.064041,5.5632,133.5,13.567,0.86397,352.91,0.0013181,130.87,0.37499,-0.15247,0.45396,4.2197,50.402,-0.11042,-0.017648,0.036398,0.041141,113.07,4846.5,0.0068024,2.7891,2.2034,"0"
0.11142,0.1946,3.9352,44.83,4.1387,1.6022,429.52,0.13838,84.785,1.1273,2.4051,2.2483,3.697,47.704,7.5024,0.088751,0.037309,0.29939,93.042,2788,0.13835,4.305,8.4562,"0"
0.033431,0.95976,0.48061,-247.54,0.041924,1.1615,9515.6,0.033431,61.228,0,1.0669,-0.81477,2.6624,338.66,1.0044,1.124e-05,9.4551,0.17159,73.774,-213.49,0.83085,5.9614,8.5791,"0"
0.020211,0.11704,3.0768,42.937,7.5438,1.2344,346.02,0.020211,31.057,0.77598,2.6036,0.37325,3.7514,34.921,10.335,0.020075,0.029887,0.19243,31.693,1355.8,0.02289,11.753,8.954,"0"
-0.24255,0.8635,0.30088,-296.57,0.15807,0.53224,-1622.3,-0.24255,71.588,0.41244,-3.9325,-0.52383,3.0853,314.22,0.82251,-0.33444,-0.19202,-2.3236,53.646,-520.29,-1.777,5.0986,8.09,"0"
0.17869,0.2074,1.755,8.6746,3.8216,1.5554,299.74,0.1889,29.238,0,20.355,0.2462,3.5772,55.749,6.5472,0.12701,0.026355,1.4341,33.492,591.43,0.22545,12.484,9.3815,"0"
0.049547,0.5087,1.134,-27.294,0.96581,1.2125,2538.9,0.049547,42.739,0.77189,8.496,0.1611,3.5117,160.17,2.2789,0.04396,0.21348,0.34897,44.704,221.46,0.10085,8.5402,5.6109,"0"
0.037549,0.52827,2.1422,-123.44,0.85196,1.0622,2601.3,0.046548,301.75,0.66759,1.1407,0.72038,4.267,177.32,0.11923,0.10738,0.19178,0.077436,320.53,5666.1,0.083431,1.2096,7.7732,"0"
-0.04744,0.31569,2.3952,-40.589,2.1676,1.1413,1443.6,-0.04744,157.2,0.72849,0,1.6369,3.8647,151.54,2.3493,0.0031134,0.082689,-0.096507,241.92,3145.9,-0.069326,2.3218,5.3639,"0"
0.051154,0.16227,4.1804,69.107,4.6564,1.0734,394.27,0.061516,33.798,0.97483,0.57129,1.6045,3.952,32.94,0.63303,0.053222,0.027869,0.28622,36.279,4621.3,0.067701,10.799,7.3487,"0"
0.053695,0.37724,1.4037,-126.01,1.6509,1.1922,1379.4,0.06737,49.639,0.80874,1.7324,0.16089,5.0263,220.11,0.19463,0.14531,0.11714,0.7814,59.178,10962,0.08622,7.3531,5.9072,"0"
-0.079118,0.1538,2.0895,-16.773,5.5022,0.80845,-1549,-0.079118,65.606,0.7542,-632.41,0.13733,3.4566,40.682,5.8205,-0.10726,-0.13486,-0.54447,59.25,311.04,-0.093497,5.5635,18.329,"0"
0.074434,0.15982,4.9205,13.745,5.2405,1.1068,403.26,0.077875,184.34,0.71541,0.83651,2.9334,4.5135,55.685,0.54831,0.075581,0.034028,0.12711,204.03,20439,0.088873,1.98,6.4991,"0"
-0.30293,0.29377,1.7351,32.186,2.404,1.4369,-955.06,-0.30293,19.931,0.6399,-25.147,0.4405,2.8713,62.032,5.884,-0.203,-0.097188,-3.8608,16.568,160.56,-0.42894,18.313,4.1773,"0"
0.092756,0.069654,9.3956,142.1,13.276,1.1513,148.99,0.1182,121.46,0.94391,1.4973,1.6923,4.7098,32.712,1.6707,0.13005,0.013566,0.31152,139.83,29978,0.1003,3.0052,4.8932,"0"
0.12199,0.13182,2.1591,23.439,4.7732,1.1325,217.89,0.15496,30.092,0.90649,1.2534,0.21359,5.1634,49.667,0.92112,0.11068,0.02314,1.3487,34.078,22262,0.19387,12.129,6.573,"0"
0.033853,0.3232,2.0898,13.886,1.9078,1.0452,781.45,0.046395,30.779,0.53421,0.58317,0.25122,4.1245,44.165,0.23199,0.055793,0.059182,0.29873,32.171,2258.1,0.054903,11.859,9.8948,"0"
-0.048876,0.25351,2.6964,12.706,2.8792,0.97719,-7012.4,-0.043813,91.439,0.90007,-0.28379,0.87912,4.282,60.385,-0.14627,-0.029041,-1.2894,-0.1528,89.354,7019.4,-0.066964,3.9917,5.2366,"0"
-0.17625,0.97136,0.96426,-44.353,0.02948,1.837,-2627.4,-0.17625,39.287,0.58924,-4.1839,-0.3073,3.0947,168.69,2.0614,-0.090033,-0.32067,-0.89141,36.042,-41.133,-6.155,9.2906,2.722,"0"
0.061915,0.39535,2.4362,21.313,1.522,1.0492,1302.8,0.078735,54.365,0.83786,0.42969,1.4725,4.7831,54.629,0.21285,0.040952,0.11188,0.20229,57.042,25550,0.10289,6.7139,5.8423,"0"
0.035406,1.0531,0.45581,-250.33,-0.050449,1.009,4973,0.035406,82.936,2.1113,0.10833,-1.0279,5.1047,296.2,0.012866,0.010737,0.62454,0.12347,83.684,-70285,-0.66643,4.401,8.5831,"0"
0.35989,0.29215,2.9867,-10.192,2.4229,2.0033,257.03,0.36187,66.214,0.83218,32.491,0.69076,3.7731,38.016,5.6054,0.18254,0.022841,0.99029,81,2009.5,0.50843,5.5124,15.97,"0"
0.17879,0.11706,5.7251,79.957,7.5423,1.2693,184.32,0.17879,80.316,0.87635,137.24,1.6772,3.5167,40.926,8.9185,0.17749,0.017115,0.64012,97.648,1817.8,0.2025,4.5445,3.7646,"0"
0.033148,0.36004,1.8046,2.2926,1.7774,0.90404,1032.5,0.033148,45.443,1.0556,2.0644,0.1662,3.6322,64.452,2.3669,0.057345,0.08206,0.29451,48.207,519.12,0.051797,8.0321,6.4455,"0"
0.041262,0.66687,1.2072,-50.57,0.49955,2.02,2402,0.050971,71.268,0,2.0633,0.60109,3.217,123.57,2.8544,0.057375,0.14892,0.10462,75.63,220,0.12386,5.1215,8.1995,"0"
0.034663,0.65468,1.1761,-39.907,0.52747,2.4042,2846.1,0.039526,54.427,0.88555,1.8511,0.39701,3.1992,97.333,3.5365,0.037002,0.16773,0.096687,56.518,172.02,0.10038,6.7062,8.199,"0"
0.013214,0.58476,1.2657,3.2733,0.71012,1.8462,2658.4,0.022448,14.804,0.87951,1.6225,0.25594,3.6558,86.318,3.1385,0.0059114,0.17165,0.17647,14.892,522.1,0.031822,24.655,4.465,"0"
0.57579,0.099337,8.8847,125.63,9.0667,2.5262,61.692,0.57579,13.002,1.2843,1328600,5.8671,3.6671,18.363,19.562,0.23075,0.0056718,6.3986,16.902,3581.7,0.6393,28.073,4.6467,"0"
0.19542,0.33087,2.1528,18.302,2.0223,1.322,445.76,0.19542,56.268,0.80593,25.303,0.52974,3.7395,75.396,3.3798,0.15408,0.039763,0.9589,66.516,1461.6,0.29205,6.4868,4.9669,"0"
-0.11862,1.9183,3.9256,232.55,-0.4787,0.31197,7778,-0.11862,0,0.99056,-1.5633,0.13463,2.5165,36.936,0.20079,-0.23466,0.47213,0.261265,0,37.454,0.12918,9.9521,5.1095,"0"
0.14112,0.3301,1.8521,-2.6505,2.0179,1.2536,564.42,0.17529,63.849,1.1121,2.4645,0.32917,4.2728,96.247,0.63759,0.1966,0.043646,0.75355,80.039,3596.2,0.21185,5.7166,7.4865,"0"
0.029645,0.91434,1.0427,-15.723,0.09369,2.7375,4910.6,0.036326,17.313,0,3.9337,0.33019,3.1307,115.33,2.9534,0.013526,0.44302,0.22831,17.55,49.212,0.34606,21.083,5.9142,"0"
0.045119,0.31437,1.663,-26.941,2.0561,1.0574,833.11,0.055622,81.06,0.61605,0.66221,0.25814,4.6984,93.127,0.19512,0.062627,0.07205,0.20743,85.712,7823.3,0.069803,4.5028,11.968,"0"
-0.21976,0.71027,0.91821,-13.73,0.40791,2.3888,-3326.9,-0.21811,4.2463,0.56333,-57.407,-0.067096,3.3582,65.317,3.6812,-0.094555,-0.31032,-7.9078,3.8795,-87.319,-0.7585,85.958,7.213,"0"
